gesture,person,trial,mmwave_range_mean,mmwave_range_std,mmwave_range_min,mmwave_range_max,mmwave_range_energy,mmwave_doppler_mean,mmwave_doppler_std,mmwave_doppler_min,mmwave_doppler_max,mmwave_doppler_energy,mmwave_angle_mean,mmwave_angle_std,mmwave_angle_min,mmwave_angle_max,mmwave_angle_energy,mmwave_elevation_mean,mmwave_elevation_std,mmwave_elevation_min,mmwave_elevation_max,mmwave_elevation_energy,mmwave_point_count_mean,mmwave_point_count_std,mmwave_point_count_min,mmwave_point_count_max,mmwave_point_count_energy
bye_bye,jon,1,1.2734366646643416,0.7090804682282894,0.0914472012692643,3.425633560015149,1871.628159463512,0.0,0.0,0.0,0.0,0.0,0.8649884549825148,20.64345304551305,-68.73923818869876,68.06088587284813,376099.215987878,0.0,0.0,0.0,0.0,0.0,8.39047619047619,2.996808582142766,1.0,18.0,8335.0
bye_bye,jon,2,1.151883667444051,0.6514774048509085,0.5894340902359712,3.5699945073811876,1283.672694796678,0.0,0.0,0.0,0.0,0.0,4.565081108435239,23.78127221854401,-66.13166998669264,67.76313904316437,429823.0445387097,0.0,0.0,0.0,0.0,0.0,6.724770642201835,2.3102148898540276,3.0,16.0,5511.0
bye_bye,jon,3,1.2048438935878234,0.6462325194042992,0.4585202468331287,3.569308329269533,2093.5771102976732,0.0,0.0,0.0,0.0,0.0,3.5404022857638173,25.946365664775417,-60.910783070147716,68.89430467222203,768038.1403019119,0.0,0.0,0.0,0.0,0.0,6.4,2.4634470622628424,1.0,13.0,8230.0
bye_bye,jon,4,1.318985201511881,0.724667808545719,0.0893125035025861,9.121899479503355,1331.7408519952778,0.0428546389385101,0.5507367332922317,0.0,9.453816057852237,179.42671205185792,5.305556876886433,24.796345537074664,-52.477851838306464,69.15551164528938,378088.51923151314,0.2192968859932819,3.6811746353342554,0.0,81.3027802463285,7996.293038180364,8.054794520547945,2.280893906470162,1.0,12.0,5116.0
bye_bye,jon,5,0.9991635496932686,0.7126944228005998,0.0823556106427945,8.286415008369568,1598.1430688256637,0.0028187951946878,0.3185282028816268,-6.071394941624021,8.386890068650246,107.65771949722662,0.8599653276892788,28.521619320866368,-89.89159136686122,95.4972496957554,863889.8699012494,-0.0816582821744881,3.2259363020209246,-87.01091220477389,37.236455300216896,11048.54641882852,5.894444444444445,2.680168365818797,1.0,12.0,7547.0
bye_bye,jon,6,1.141645716090689,0.5457499530292796,0.0914846060631334,3.354857924061944,847.033716766532,0.0,0.0,0.0,0.0,0.0,6.7326442669609134,22.18156259549209,-68.38522105721376,68.80168170802872,284258.2653236798,0.0,0.0,0.0,0.0,0.0,7.2465753424657535,2.3744116613330126,2.0,15.0,4245.0
bye_bye,jon,7,1.1436875375151083,0.5734280783560528,0.0850660191681343,3.383662174079983,893.7151557049106,0.0,0.0,0.0,0.0,0.0,3.8476730999815425,20.19679101626997,-69.44395478041653,67.59549931926766,230802.36577900575,0.0,0.0,0.0,0.0,0.0,7.583333333333333,1.7853571071357126,4.0,12.0,4370.0
bye_bye,jon,8,1.0400025336008276,0.5818748123573787,0.0907008013907319,4.443825276578541,967.1450092305632,0.0,0.0,0.0,0.0,0.0,4.702710618107488,23.219347506359743,-66.63976498711851,62.53171680001837,382213.69191533234,0.0,0.0,0.0,0.0,0.0,6.611650485436893,2.030031850669534,2.0,11.0,4927.0
bye_bye,jon,9,1.3377379886322769,0.7031562276555791,0.533790264015255,3.563662913482297,1295.0119010106675,0.0,0.0,0.0,0.0,0.0,7.562631197394075,22.679895238599386,-56.70128214069697,62.27768463313035,324080.7789211505,0.0,0.0,0.0,0.0,0.0,8.723076923076922,2.532907677309844,3.0,16.0,5363.0
bye_bye,jon,10,1.175794062338163,0.5402978599330812,0.3523922275778733,3.754919648444095,1784.9247424734926,0.0,0.0,0.0,0.0,0.0,7.169488840289282,22.37469762833875,-60.48486701627699,62.321837819855475,588462.5560272011,0.0,0.0,0.0,0.0,0.0,7.614285714285714,2.592807949159461,1.0,14.0,9058.0
bye_bye,jon,11,1.2056183499243085,0.5932269217141677,0.4434757532161983,3.432212568733839,760.0876240410059,0.0,0.0,0.0,0.0,0.0,8.84007322240504,22.652277742870215,-50.31301003264185,61.12996845875882,248925.7568189163,0.0,0.0,0.0,0.0,0.0,6.790322580645161,2.397156223623704,1.0,12.0,3215.0
bye_bye,jon,12,1.3082275799875704,0.6946109415134791,0.6255356396981325,9.121899479503355,1287.8449877717912,0.0212573204044267,0.4091278825880477,0.0,9.453816057852237,98.52061131529072,5.704836683423985,19.299962137669553,-56.31950783678212,66.92834138270906,237754.7819587107,0.0596741312873046,1.4445577661374998,0.0,35.028715065647845,1227.0108791503442,8.152777777777779,2.283149154507518,1.0,13.0,5161.0
bye_bye,jon,13,1.2562572100630949,0.6879263246260345,0.0901670926089686,4.264279679478504,845.1870200509859,0.0,0.0,0.0,0.0,0.0,7.675669108308891,22.791480687155527,-67.46674992099574,67.16080340161122,238287.40512737108,0.0,0.0,0.0,0.0,0.0,7.357142857142857,2.378689400763816,3.0,13.0,3348.0
bye_bye,jon,14,1.270399543490668,0.6012424708265615,0.0915228689737577,3.784903168200019,1489.4572616555024,0.0,0.0,0.0,0.0,0.0,4.5471168713393535,21.83872568128041,-63.39372291298868,69.05089591446728,375195.0832627719,0.0,0.0,0.0,0.0,0.0,9.308641975308642,2.3074863417791516,5.0,14.0,7450.0
bye_bye,jon,15,1.2818430216133256,0.6254153488174393,0.1279794450901177,3.666480133850086,1423.986123416654,0.0,0.0,0.0,0.0,0.0,3.8242015773265954,23.014522505225255,-59.70898829806672,61.40818038136763,381004.93469328294,0.0,0.0,0.0,0.0,0.0,8.536585365853659,2.2642239932244244,5.0,15.0,6396.0
