gesture,person,trial,mmwave_range_mean,mmwave_range_std,mmwave_range_min,mmwave_range_max,mmwave_range_energy,mmwave_doppler_mean,mmwave_doppler_std,mmwave_doppler_min,mmwave_doppler_max,mmwave_doppler_energy,mmwave_angle_mean,mmwave_angle_std,mmwave_angle_min,mmwave_angle_max,mmwave_angle_energy,mmwave_elevation_mean,mmwave_elevation_std,mmwave_elevation_min,mmwave_elevation_max,mmwave_elevation_energy,mmwave_point_count_mean,mmwave_point_count_std,mmwave_point_count_min,mmwave_point_count_max,mmwave_point_count_energy
soli,sai,8,0.6255233824123038,0.40390385521389544,0.0914648568397468,1.5972087923952238,389.201313993226,0.0,0.0,0.0,0.0,0.0,2.8135500904070914,22.453172012778115,-47.47450958351315,68.84210300624059,359466.8202777358,0.0,0.0,0.0,0.0,0.0,8.886075949367088,1.7930056921140023,6.0,13.0,6492.0
soli,sai,9,0.6291752050211844,0.4325953071965265,0.09146782823434824,2.6899040585267198,341.05508097681536,0.0,0.0,0.0,0.0,0.0,2.758889992606804,24.634957680592166,-42.909038269737636,69.65354060194552,359478.1791407856,0.0,0.0,0.0,0.0,0.0,8.73134328358209,2.2893790434404786,3.0,13.0,5459.0
soli,sai,10,0.7256475216800781,0.46575306606873207,0.09148373229384102,2.667885617197993,769.5124028224143,0.0,0.0,0.0,0.0,0.0,1.1961942656556959,22.857300173265024,-63.51625082906664,69.54867621649073,542223.0987495465,0.0,0.0,0.0,0.0,0.0,8.771186440677965,1.888461919887979,4.0,16.0,9499.0
soli,sai,11,0.6243807758498872,0.4243100760651588,0.09146835258808131,2.700491644087023,397.7834949431269,0.0,0.0,0.0,0.0,0.0,1.2722093039590636,23.285057445529407,-47.721295870456274,69.40463929286815,379581.0668947697,0.0,0.0,0.0,0.0,0.0,8.211764705882352,2.0181186209353728,4.0,14.0,6078.0
soli,sai,12,0.6400903545132799,0.3496954734958834,0.08502767099479511,1.889411712230698,486.250363717744,0.0,0.0,0.0,0.0,0.0,8.710444365989888,21.300280744885328,-40.7426580198936,69.05089591446728,484030.45398963906,0.0,0.0,0.0,0.0,0.0,8.788461538461538,1.4914698282300953,5.0,12.0,8264.0
soli,sai,13,0.5351641519186531,0.2975423683712555,0.09147953808506332,1.5895255418079601,223.8344818934479,0.0,0.0,0.0,0.0,0.0,1.7275195575856335,23.319042890952016,-56.607545274054885,69.54867621649073,326416.96484762465,0.0,0.0,0.0,0.0,0.0,7.023529411764706,2.1198028242836244,2.0,12.0,4575.0
soli,sai,14,0.6565825355089575,0.4481687134627309,0.09149002324648903,1.9119691947697324,359.58286252579796,0.0,0.0,0.0,0.0,0.0,2.1065995381263813,24.672092782626358,-45.31522117634265,68.94642623894264,348882.3066925894,0.0,0.0,0.0,0.0,0.0,8.621212121212121,2.0432086435470063,4.0,13.0,5181.0
soli,sai,15,0.6053233555676837,0.3914674573473404,0.09145908856288025,1.5926863176050072,292.0506818462343,0.0,0.0,0.0,0.0,0.0,3.738263085278828,24.55418875621367,-46.423578302864556,69.15551164528938,346688.1315602368,0.0,0.0,0.0,0.0,0.0,8.144927536231885,1.8593700220254636,2.0,11.0,4816.0
soli,sai,16,0.6432582038570502,0.43667254191001487,0.09146887693880847,1.8327540457552927,394.7150087739715,0.0,0.0,0.0,0.0,0.0,3.674588502158265,22.925731961109367,-62.342828368863074,69.05089591446728,352026.93665817485,0.0,0.0,0.0,0.0,0.0,8.061728395061728,1.8615384518489646,4.0,13.0,5545.0
soli,sai,17,0.8075756203066833,0.4732539692658299,0.0914648568397468,4.399622936715368,1200.3223516572348,0.0004089182828864028,0.015129976466796903,0.0,0.5602180475543719,0.3138442608056325,6.7049404868195115,21.439368567993714,-62.15582976896782,173.75808565258495,691305.7695907135,-0.014503655177759037,2.8621980421947346,-87.01091220477389,60.01588826234221,11223.571544596933,9.194630872483222,1.6895964823415233,4.0,14.0,13022.0
soli,sai,18,0.7201669081320488,0.48811521345386216,0.09145646649858136,2.698839427557031,555.5622784854108,0.0,0.0,0.0,0.0,0.0,8.858118004337799,24.46814581755155,-43.37862590994283,68.69734422251713,497032.80811656034,0.0,0.0,0.0,0.0,0.0,10.338028169014084,1.8760436492401753,5.0,15.0,7838.0
soli,sai,19,0.7188023753368401,0.47100582123661217,0.09145366954713402,2.693285791366756,428.3435362886223,0.0,0.0,0.0,0.0,0.0,11.829315648512924,20.75432986804257,-66.34504700922452,69.54867621649073,330991.45185053244,0.0,0.0,0.0,0.0,0.0,7.073170731707317,1.7859921599046644,1.0,11.0,4364.0
soli,sai,20,0.6689978529866362,0.44645219706718614,0.09145943816577375,1.881878903301547,368.72028419310254,0.0,0.0,0.0,0.0,0.0,3.355584753709202,22.153456768991493,-46.48450282069797,69.65354060194552,286160.2896372933,0.0,0.0,0.0,0.0,0.0,7.402597402597403,1.9886675057195817,3.0,12.0,4524.0
