timestamp_ms,distance_cm
699327.9999999795,30.0
699342.9999999935,31.0
699375.0,27.0
699390.000000014,31.0
699405.999999959,32.0
699437.0000000345,33.0
699452.9999999795,29.0
699467.9999999935,28.0
699484.000000055,34.0
699515.000000014,32.0
699530.999999959,33.0
699545.999999973,34.0
699562.0000000345,35.0
699592.9999999935,36.0
699609.000000055,34.0
699625.0,36.0
699655.999999959,36.0
699670.999999973,38.0
699687.0000000345,37.0
699702.9999999795,35.0
699734.000000055,37.0
699750.0,33.0
699765.000000014,39.0
699795.999999973,40.0
699812.0000000345,50.0
699827.9999999795,31.0
699842.9999999935,32.0
699875.0,31.0
699890.000000014,18.0
699905.999999959,27.0
699937.0000000345,29.0
699952.9999999795,32.0
699967.9999999935,37.0
699984.000000055,47.0
700015.000000014,46.0
700030.999999959,48.0
700045.999999973,56.0
700077.9999999795,61.0
700092.9999999935,69.0
700109.000000055,62.0
700125.0,55.0
700155.999999959,51.0
700170.999999973,47.0
700187.0000000345,47.0
700202.9999999795,49.0
700234.000000055,37.0
700250.0,46.0
700265.000000014,44.0
700295.999999973,43.0
700312.0000000345,37.0
700327.9999999795,31.0
700342.9999999935,22.0
700375.0,27.0
700390.000000014,26.0
700405.999999959,21.0
700437.0000000345,14.0
700452.9999999795,17.0
700467.9999999935,30.0
700484.000000055,30.0
700515.000000014,34.0
700530.999999959,40.0
700545.999999973,50.0
700577.9999999795,47.0
700592.9999999935,49.0
700609.000000055,60.0
700625.0,81.0
700655.999999959,82.0
700670.999999973,76.0
700687.0000000345,78.0
700702.9999999795,77.0
700734.000000055,74.0
700750.0,71.0
700765.000000014,74.0
700795.999999973,74.0
700812.0000000345,74.0
700827.9999999795,84.0
700842.9999999935,52.0
700875.0,52.0
700890.000000014,53.0
700905.999999959,51.0
700937.0000000345,34.0
700952.9999999795,39.0
700967.9999999935,32.0
700984.000000055,21.0
701015.000000014,28.0
701030.999999959,19.0
701045.999999973,13.0
701062.0000000345,28.0
701092.9999999935,29.0
701109.000000055,40.0
701125.0,42.0
701155.999999959,41.0
701170.999999973,52.0
701187.0000000345,57.0
701202.9999999795,60.0
701234.000000055,61.0
701250.0,65.0
701265.000000014,65.0
701295.999999973,60.0
701312.0000000345,58.0
701327.9999999795,51.0
701342.9999999935,59.0
701375.0,54.0
701390.000000014,57.0
701405.999999959,41.0
701437.0000000345,49.0
701452.9999999795,42.0
701467.9999999935,37.0
701484.000000055,35.0
701515.000000014,33.0
701530.999999959,25.0
701545.999999973,21.0
701577.9999999795,21.0
701592.9999999935,25.0
701609.000000055,26.0
701625.0,22.0
701655.999999959,37.0
701670.999999973,31.0
701687.0000000345,46.0
701702.9999999795,59.0
701734.000000055,54.0
701750.0,65.0
701765.000000014,72.0
701795.999999973,69.0
701812.0000000345,70.0
701827.9999999795,70.0
701842.9999999935,70.0
701875.0,70.0
701890.000000014,68.0
701905.999999959,71.0
701937.0000000345,76.0
701952.9999999795,64.0
701967.9999999935,67.0
701984.000000055,68.0
702015.000000014,48.0
702030.999999959,60.0
702045.999999973,42.0
702077.9999999795,50.0
702092.9999999935,39.0
702109.000000055,40.0
702125.0,34.0
702155.999999959,25.0
702170.999999973,28.0
702187.0000000345,29.0
702202.9999999795,29.0
702234.000000055,29.0
702250.0,34.0
702265.000000014,25.0
702295.999999973,42.0
702312.0000000345,43.0
