distance_cm,timestamp_ms
77.0,1785098588271.986
75.0,1785098588284.2932
73.0,1785098588304.044
75.0,1785098588326.445
75.0,1785098588345.289
76.0,1785098588369.183
79.0,1785098588385.639
76.0,1785098588409.5518
75.0,1785098588426.005
70.0,1785098588445.017
67.0,1785098588466.329
70.0,1785098588485.214
71.0,1785098588506.7031
66.0,1785098588525.82
63.0,1785098588546.821
51.0,1785098588565.9941
53.0,1785098588589.839
53.0,1785098588606.2239
49.0,1785098588629.981
50.0,1785098588646.3308
46.0,1785098588670.2212
42.0,1785098588686.356
45.0,1785098588710.151
77.0,1785098588726.374
33.0,1785098588745.512
39.0,1785098588766.872
38.0,1785098588786.175
48.0,1785098588810.007
50.0,1785098588826.724
49.0,1785098588846.0212
46.0,1785098588865.3591
43.0,1785098588889.781
39.0,1785098588906.536
35.0,1785098588925.7368
34.0,1785098588949.972
33.0,1785098588969.4453
39.0,1785098588986.285
25.0,1785098589005.576
23.0,1785098589026.774
11.0,1785098589045.9749
25.0,1785098589066.888
30.0,1785098589086.05
32.0,1785098589109.855
32.0,1785098589126.21
39.0,1785098589150.0808
42.0,1785098589166.724
45.0,1785098589185.9697
43.0,1785098589209.6619
43.0,1785098589226.102
35.0,1785098589249.8062
34.0,1785098589266.283
31.0,1785098589285.464
33.0,1785098589309.6252
28.0,1785098589326.242
35.0,1785098589345.433
31.0,1785098589366.932
34.0,1785098589386.1409
40.0,1785098589405.5723
43.0,1785098589429.554
56.0,1785098589446.1528
58.0,1785098589469.956
54.0,1785098589486.145
57.0,1785098589509.8613
55.0,1785098589526.449
57.0,1785098589545.5981
44.0,1785098589566.615
40.0,1785098589585.813
39.0,1785098589609.5933
29.0,1785098589626.354
22.0,1785098589645.504
19.0,1785098589669.692
23.0,1785098589686.489
22.0,1785098589705.8088
26.0,1785098589729.9033
30.0,1785098589746.7607
38.0,1785098589765.964
42.0,1785098589785.441
41.0,1785098589809.918
45.0,1785098589826.575
44.0,1785098589845.7798
46.0,1785098589866.804
31.0,1785098589885.958
34.0,1785098589909.7458
35.0,1785098589927.968
27.0,1785098589946.2258
26.0,1785098589965.702
26.0,1785098589990.128
29.0,1785098590006.8801
29.0,1785098590026.065
36.0,1785098590045.409
46.0,1785098590069.6267
46.0,1785098590086.4849
67.0,1785098590105.8052
61.0,1785098590126.677
63.0,1785098590145.8372
61.0,1785098590166.871
53.0,1785098590186.053
57.0,1785098590209.845
53.0,1785098590226.329
43.0,1785098590250.153
35.0,1785098590266.634
38.0,1785098590285.824
29.0,1785098590309.751
28.0,1785098590326.646
30.0,1785098590345.67
21.0,1785098590369.8982
29.0,1785098590386.816
32.0,1785098590406.062
33.0,1785098590425.386
32.0,1785098590449.6409
48.0,1785098590466.835
44.0,1785098590486.061
36.0,1785098590510.0532
41.0,1785098590526.311
35.0,1785098590550.176
31.0,1785098590566.8853
26.0,1785098590586.2021
22.0,1785098590605.6309
22.0,1785098590629.455
25.0,1785098590646.6182
25.0,1785098590665.822
29.0,1785098590690.206
42.0,1785098590706.751
39.0,1785098590725.908
52.0,1785098590749.6582
49.0,1785098590766.0251
55.0,1785098590790.028
53.0,1785098590806.4268
48.0,1785098590825.5842
51.0,1785098590846.557
48.0,1785098590865.643
46.0,1785098590886.527
39.0,1785098590905.803
39.0,1785098590926.911
31.0,1785098590945.7998
24.0,1785098590970.269
32.0,1785098590986.0852
29.0,1785098591010.1052
23.0,1785098591029.4531
26.0,1785098591046.347
30.0,1785098591065.5151
31.0,1785098591089.8718
43.0,1785098591106.926
38.0,1785098591125.981
38.0,1785098591149.808
39.0,1785098591166.2441
37.0,1785098591190.139
27.0,1785098591206.759
26.0,1785098591225.918
25.0,1785098591245.502
29.0,1785098591269.909
27.0,1785098591286.8538
29.0,1785098591306.112
32.0,1785098591330.182
35.0,1785098591346.689
44.0,1785098591365.85
49.0,1785098591386.9077
52.0,1785098591406.102
49.0,1785098591429.846
57.0,1785098591446.16
55.0,1785098591469.949
54.0,1785098591486.165
49.0,1785098591510.088
41.0,1785098591526.5012
41.0,1785098591546.399
37.0,1785098591566.5679
31.0,1785098591585.956
