distance_cm,timestamp_ms
35.0,1785109430406.778
34.0,1785109430407.223
35.0,1785109430423.1199
28.0,1785109430442.935
31.0,1785109430470.4692
36.0,1785109430486.9338
28.0,1785109430510.8162
38.0,1785109430527.1602
39.0,1785109430546.077
37.0,1785109430567.178
31.0,1785109430586.1829
32.0,1785109430607.1318
35.0,1785109430630.956
32.0,1785109430646.864
34.0,1785109430670.9858
31.0,1785109430687.4531
35.0,1785109430706.895
36.0,1785109430727.77
33.0,1785109430747.1511
29.0,1785109430770.6921
31.0,1785109430787.549
26.0,1785109430807.1968
27.0,1785109430830.756
26.0,1785109430848.0088
30.0,1785109430867.23
24.0,1785109430891.1682
25.0,1785109430907.3123
23.0,1785109430930.757
20.0,1785109430946.952
21.0,1785109430970.8281
29.0,1785109430987.4019
20.0,1785109431011.367
37.0,1785109431027.667
24.0,1785109431046.9102
21.0,1785109431067.97
24.0,1785109431087.294
12.0,1785109431111.004
17.0,1785109431127.4978
39.0,1785109431146.6958
31.0,1785109431170.693
74.0,1785109431187.3547
67.0,1785109431207.6301
65.0,1785109431230.728
55.0,1785109431247.9192
34.0,1785109431267.2021
56.0,1785109431286.606
53.0,1785109431307.959
43.0,1785109431327.2908
46.0,1785109431351.2012
62.0,1785109431370.834
59.0,1785109431387.817
62.0,1785109431407.495
49.0,1785109431430.8801
69.0,1785109431450.261
65.0,1785109431467.521
48.0,1785109431486.839
39.0,1785109431508.1191
37.0,1785109431527.297
32.0,1785109431550.7698
26.0,1785109431566.8962
24.0,1785109431591.494
26.0,1785109431607.1921
23.0,1785109431630.9602
25.0,1785109431647.104
24.0,1785109431671.03
42.0,1785109431687.4812
33.0,1785109431706.914
30.0,1785109431727.823
22.0,1785109431747.052
22.0,1785109431767.582
13.0,1785109431787.013
12.0,1785109431807.636
13.0,1785109431826.797
22.0,1785109431847.5652
24.0,1785109431866.7869
38.0,1785109431888.4329
41.0,1785109431907.259
46.0,1785109431927.329
51.0,1785109431951.0112
54.0,1785109431966.759
61.0,1785109431987.7651
65.0,1785109432007.093
63.0,1785109432027.22
61.0,1785109432050.993
69.0,1785109432067.0579
70.0,1785109432087.901
71.0,1785109432108.109
61.0,1785109432127.746
57.0,1785109432147.0562
55.0,1785109432167.7283
54.0,1785109432187.869
57.0,1785109432207.8901
58.0,1785109432227.306
59.0,1785109432248.019
60.0,1785109432267.284
61.0,1785109432291.067
54.0,1785109432307.463
37.0,1785109432331.0818
36.0,1785109432347.173
34.0,1785109432370.8953
37.0,1785109432386.938
34.0,1785109432407.907
30.0,1785109432427.031
24.0,1785109432447.387
11.0,1785109432471.112
13.0,1785109432487.316
13.0,1785109432511.05
27.0,1785109432527.364
24.0,1785109432551.219
30.0,1785109432567.796
8.0,1785109432587.1802
13.0,1785109432611.073
27.0,1785109432627.737
28.0,1785109432647.0022
30.0,1785109432670.926
30.0,1785109432687.3547
32.0,1785109432711.288
34.0,1785109432728.008
46.0,1785109432747.299
58.0,1785109432771.19
52.0,1785109432790.7
71.0,1785109432807.656
49.0,1785109432826.952
53.0,1785109432850.961
58.0,1785109432867.815
54.0,1785109432887.114
60.0,1785109432910.6948
57.0,1785109432927.764
57.0,1785109432947.0
68.0,1785109432970.9312
61.0,1785109432987.544
46.0,1785109433007.16
61.0,1785109433030.667
54.0,1785109433047.576
47.0,1785109433066.841
39.0,1785109433091.1172
42.0,1785109433108.093
36.0,1785109433127.292
23.0,1785109433151.1301
22.0,1785109433167.631
15.0,1785109433186.9868
26.0,1785109433210.767
22.0,1785109433226.9922
20.0,1785109433250.777
12.0,1785109433266.967
14.0,1785109433290.9692
21.0,1785109433306.925
24.0,1785109433331.01
19.0,1785109433347.4329
