timestamp_ms,distance_cm
690827.9999999795,27.0
690842.9999999935,28.0
690875.0,26.0
690890.000000014,32.0
690905.999999959,33.0
690937.0000000345,34.0
690952.9999999795,31.0
690967.9999999935,33.0
690984.000000055,27.0
691015.000000014,29.0
691030.999999959,38.0
691045.999999973,25.0
691062.0000000345,27.0
691092.9999999935,34.0
691109.000000055,31.0
691125.0,26.0
691155.999999959,27.0
691170.999999973,7.0
691187.0000000345,7.0
691202.9999999795,5.0
691234.000000055,16.0
691250.0,21.0
691265.000000014,66.0
691295.999999973,72.0
691312.0000000345,76.0
691327.9999999795,81.0
691342.9999999935,84.0
691375.0,77.0
691390.000000014,73.0
691405.999999959,72.0
691437.0000000345,71.0
691452.9999999795,70.0
691467.9999999935,70.0
691484.000000055,60.0
691500.0,57.0
691530.999999959,48.0
691545.999999973,48.0
691562.0000000345,29.0
691592.9999999935,34.0
691609.000000055,31.0
691625.0,31.0
691640.000000014,29.0
691670.999999973,24.0
691687.0000000345,25.0
691702.9999999795,27.0
691734.000000055,26.0
691750.0,27.0
691765.000000014,20.0
691780.999999959,31.0
691795.999999973,30.0
691827.9999999795,39.0
691842.9999999935,41.0
691875.0,48.0
691890.000000014,59.0
691905.999999959,65.0
691937.0000000345,74.0
691952.9999999795,78.0
691967.9999999935,81.0
691984.000000055,82.0
692015.000000014,84.0
692030.999999959,86.0
692045.999999973,67.0
692062.0000000345,74.0
692092.9999999935,75.0
692109.000000055,81.0
692125.0,45.0
692140.000000014,57.0
692170.999999973,58.0
692187.0000000345,41.0
692202.9999999795,50.0
692234.000000055,33.0
692250.0,34.0
692265.000000014,26.0
692280.999999959,22.0
692312.0000000345,21.0
692327.9999999795,25.0
692342.9999999935,24.0
692375.0,24.0
692390.000000014,40.0
692405.999999959,26.0
692420.999999973,49.0
692437.0000000345,35.0
692467.9999999935,53.0
692484.000000055,56.0
692500.0,54.0
692530.999999959,61.0
692545.999999973,62.0
692577.9999999795,66.0
692592.9999999935,66.0
692609.000000055,67.0
692625.0,60.0
692655.999999959,57.0
692670.999999973,61.0
692687.0000000345,66.0
692702.9999999795,66.0
692734.000000055,59.0
692750.0,51.0
692765.000000014,56.0
692780.999999959,41.0
692812.0000000345,46.0
692827.9999999795,31.0
692842.9999999935,46.0
692875.0,37.0
692890.000000014,35.0
692905.999999959,24.0
692920.999999973,28.0
692952.9999999795,32.0
692967.9999999935,24.0
692984.000000055,30.0
693015.000000014,36.0
693030.999999959,45.0
693045.999999973,58.0
693062.0000000345,71.0
693077.9999999795,65.0
693109.000000055,71.0
693125.0,71.0
693140.000000014,72.0
693170.999999973,75.0
693187.0000000345,73.0
693202.9999999795,71.0
693217.9999999935,73.0
693250.0,69.0
693265.000000014,55.0
693295.999999973,59.0
693312.0000000345,62.0
693327.9999999795,44.0
693342.9999999935,58.0
693375.0,55.0
693390.000000014,44.0
693405.999999959,39.0
693437.0000000345,45.0
693452.9999999795,42.0
693467.9999999935,38.0
693484.000000055,37.0
693515.000000014,35.0
693530.999999959,32.0
693545.999999973,35.0
693577.9999999795,37.0
693592.9999999935,42.0
693609.000000055,47.0
693625.0,52.0
693655.999999959,54.0
693670.999999973,58.0
693687.0000000345,55.0
693702.9999999795,56.0
693734.000000055,53.0
693750.0,55.0
693765.000000014,54.0
693795.999999973,48.0
693812.0000000345,51.0
