timestamp_ms,distance_cm
768467.9999999935,31.0
768484.000000055,28.0
768515.000000014,31.0
768530.999999959,31.0
768545.999999973,31.0
768562.0000000345,31.0
768592.9999999935,31.0
768609.000000055,24.0
768625.0,24.0
768655.999999959,31.0
768670.999999973,29.0
768687.0000000345,24.0
768702.9999999795,26.0
768734.000000055,30.0
768750.0,28.0
768765.000000014,27.0
768795.999999973,26.0
768812.0000000345,25.0
768827.9999999795,25.0
768842.9999999935,34.0
768875.0,32.0
768890.000000014,30.0
768905.999999959,35.0
768937.0000000345,33.0
768952.9999999795,23.0
768967.9999999935,17.0
768984.000000055,23.0
769015.000000014,17.0
769030.999999959,30.0
769045.999999973,100.0
769077.9999999795,78.0
769092.9999999935,75.0
769109.000000055,78.0
769125.0,85.0
769155.999999959,90.0
769170.999999973,83.0
769187.0000000345,81.0
769202.9999999795,80.0
769234.000000055,85.0
769250.0,92.0
769265.000000014,114.0
769295.999999973,64.0
769312.0000000345,79.0
769327.9999999795,83.0
769342.9999999935,90.0
769375.0,69.0
769390.000000014,75.0
769405.999999959,72.0
769420.999999973,63.0
769452.9999999795,65.0
769467.9999999935,62.0
769484.000000055,38.0
769500.0,48.0
769530.999999959,31.0
769545.999999973,39.0
769562.0000000345,26.0
769592.9999999935,19.0
769609.000000055,20.0
769625.0,16.0
769640.000000014,25.0
769655.999999959,34.0
769687.0000000345,32.0
769702.9999999795,42.0
769717.9999999935,51.0
769750.0,51.0
769765.000000014,58.0
769795.999999973,62.0
769812.0000000345,99.0
769827.9999999795,88.0
769842.9999999935,84.0
769859.000000055,105.0
769890.000000014,106.0
769905.999999959,84.0
769920.999999973,84.0
769952.9999999795,78.0
769967.9999999935,81.0
769984.000000055,57.0
770015.000000014,77.0
770030.999999959,78.0
770045.999999973,75.0
770062.0000000345,69.0
770092.9999999935,75.0
770109.000000055,77.0
770125.0,70.0
770140.000000014,53.0
770170.999999973,57.0
770187.0000000345,59.0
770202.9999999795,61.0
770234.000000055,59.0
770250.0,49.0
770265.000000014,45.0
770280.999999959,30.0
770295.999999973,24.0
770327.9999999795,32.0
770342.9999999935,29.0
770359.000000055,17.0
770390.000000014,27.0
770405.999999959,34.0
770420.999999973,12.0
770452.9999999795,45.0
770467.9999999935,34.0
770484.000000055,40.0
770500.0,49.0
770530.999999959,48.0
770545.999999973,48.0
770562.0000000345,64.0
770592.9999999935,69.0
770609.000000055,66.0
770625.0,71.0
770640.000000014,60.0
770670.999999973,57.0
770687.0000000345,62.0
770702.9999999795,67.0
770734.000000055,62.0
770750.0,55.0
770765.000000014,55.0
770780.999999959,53.0
770812.0000000345,49.0
770827.9999999795,56.0
770842.9999999935,60.0
770875.0,61.0
770890.000000014,58.0
770905.999999959,55.0
770920.999999973,50.0
770952.9999999795,46.0
770967.9999999935,38.0
770984.000000055,37.0
771000.0,43.0
771030.999999959,24.0
771045.999999973,27.0
771062.0000000345,28.0
771077.9999999795,21.0
771092.9999999935,22.0
771125.0,22.0
771140.000000014,23.0
771155.999999959,31.0
771170.999999973,21.0
771202.9999999795,40.0
771217.9999999935,39.0
771234.000000055,45.0
771250.0,53.0
771280.999999959,62.0
771295.999999973,52.0
771312.0000000345,66.0
771342.9999999935,72.0
771375.0,70.0
771390.000000014,71.0
771405.999999959,66.0
771437.0000000345,68.0
771452.9999999795,66.0
