ax,ay,az,gx,gy,gz,timestamp_ms
0.303,-0.829,-0.224,14.56,-46.57,24.87,1785098796809.4348
0.317,-0.853,-0.218,11.81,-45.75,26.8,1785098796809.751
0.323,-0.864,-0.21,11.9,-44.98,28.47,1785098796810.07
0.323,-0.864,-0.21,14.01,-44.22,30.98,1785098796810.394
0.341,-0.882,-0.211,15.72,-43.0,31.71,1785098796810.746
0.352,-0.895,-0.214,15.93,-41.54,31.62,1785098796811.052
0.345,-0.897,-0.219,15.11,-40.5,32.72,1785098796811.3752
0.349,-0.909,-0.212,14.53,-39.43,33.69,1785098796811.703
0.357,-0.927,-0.201,14.53,-39.43,33.69,1785098796812.0
0.366,-0.951,-0.199,15.02,-38.03,34.03,1785098796812.306
0.382,-0.984,-0.198,17.18,-36.38,33.81,1785098796812.615
0.384,-1.017,-0.201,20.2,-34.61,32.69,1785098796812.918
0.38,-1.03,-0.198,23.5,-33.14,32.9,1785098796813.213
0.385,-1.032,-0.203,27.65,-32.07,34.79,1785098796813.511
0.398,-1.021,-0.212,31.5,-30.95,35.37,1785098796813.8208
0.399,-1.005,-0.223,33.42,-29.33,33.6,1785098796814.119
0.401,-1.006,-0.227,32.81,-27.65,29.85,1785098796814.417
0.4,-1.015,-0.225,29.79,-26.12,25.27,1785098796814.746
0.405,-1.022,-0.213,26.55,-25.12,22.86,1785098796815.053
0.41,-1.027,-0.208,25.33,-24.32,20.78,1785098796815.386
0.41,-1.024,-0.213,24.72,-23.65,18.49,1785098796815.752
0.404,-1.012,-0.22,22.77,-23.44,15.78,1785098796816.0808
0.4,-0.997,-0.221,18.83,-23.13,12.73,1785098796816.4312
0.392,-0.987,-0.223,13.34,-23.07,9.31,1785098796816.7888
0.394,-0.987,-0.22,7.48,-22.98,6.47,1785098796817.089
0.395,-1.001,-0.212,2.93,-23.07,3.48,1785098796817.391
0.385,-1.012,-0.204,0.18,-23.32,0.43,1785098796817.6482
0.377,-1.01,-0.201,-0.7,-23.68,-2.41,1785098796817.9578
0.372,-0.996,-0.204,-0.58,-23.9,-4.76,1785098796818.2349
0.373,-0.993,-0.204,-0.34,-23.83,-6.93,1785098796818.502
0.369,-1.001,-0.205,-0.64,-23.47,-9.74,1785098796818.763
0.356,-1.006,-0.205,-1.28,-23.01,-12.48,1785098796819.03
0.347,-1.0,-0.204,-1.46,-23.13,-14.34,1785098796819.297
0.343,-0.982,-0.211,-1.25,-22.8,-15.87,1785098796819.5571
0.341,-0.973,-0.215,-1.8,-22.0,-17.24,1785098796819.8398
0.339,-0.972,-0.217,-3.48,-21.12,-18.95,1785098796820.108
0.332,-0.968,-0.211,-6.04,-20.42,-20.39,1785098796820.384
0.329,-0.969,-0.203,-8.21,-19.59,-20.94,1785098796820.6667
0.318,-0.973,-0.198,-9.31,-19.04,-22.03,1785098796820.9521
0.314,-0.977,-0.191,-9.58,-18.37,-22.68,1785098796821.216
0.307,-0.97,-0.181,-8.91,-17.61,-23.29,1785098796821.483
0.31,-0.974,-0.181,-6.9,-16.82,-22.98,1785098796821.7412
0.305,-0.969,-0.187,-5.04,-16.11,-23.13,1785098796822.0369
0.298,-0.958,-0.186,-3.97,-15.05,-23.47,1785098796822.304
0.295,-0.955,-0.182,-2.96,-14.25,-23.38,1785098796822.561
0.293,-0.942,-0.194,-2.75,-13.31,-24.32,1785098796822.834
0.285,-0.925,-0.206,-4.09,-11.87,-25.03,1785098796823.124
0.278,-0.917,-0.212,-6.68,-10.32,-24.14,1785098796823.393
0.279,-0.924,-0.212,-9.06,-8.42,-22.43,1785098796823.6501
0.28,-0.939,-0.212,-10.44,-6.29,-21.06,1785098796823.906
0.266,-0.934,-0.214,-11.41,-4.73,-20.66,1785098796824.1658
0.263,-0.925,-0.212,-12.85,-3.33,-19.78,1785098796824.4219
0.263,-0.908,-0.209,-14.04,-1.65,-18.52,1785098796824.705
0.267,-0.906,-0.206,-14.37,-0.52,-16.51,1785098796824.9668
0.273,-0.906,-0.21,-14.31,0.89,-14.92,1785098796825.228
0.266,-0.898,-0.202,-13.92,2.84,-14.5,1785098796825.461
0.263,-0.909,-0.195,-13.52,4.18,-13.89,1785098796825.7083
0.254,-0.906,-0.19,-14.77,5.22,-13.31,1785098796825.9468
0.253,-0.906,-0.176,-16.45,5.95,-11.9,1785098796826.184
0.258,-0.909,-0.166,-16.72,6.23,-10.56,1785098796826.4211
0.259,-0.908,-0.153,-15.78,6.32,-8.94,1785098796826.657
0.261,-0.909,-0.149,-13.15,6.13,-6.53,1785098796826.91
0.257,-0.902,-0.154,-10.25,5.77,-4.12,1785098796827.138
0.256,-0.891,-0.156,-7.9,5.31,-0.58,1785098796827.4087
0.266,-0.898,-0.163,-5.07,5.07,2.53,1785098796827.6538
0.269,-0.908,-0.172,-2.32,4.82,3.66,1785098796827.883
0.27,-0.911,-0.17,-0.15,4.52,4.61,1785098796828.1182
0.273,-0.92,-0.172,3.3,4.33,6.1,1785098796828.355
0.278,-0.928,-0.172,7.72,4.15,7.66,1785098796828.5889
0.277,-0.918,-0.175,11.99,3.69,9.61,1785098796828.821
0.278,-0.893,-0.189,15.63,3.42,12.51,1785098796829.0579
0.282,-0.881,-0.212,18.01,3.78,15.47,1785098796829.2969
0.286,-0.89,-0.225,17.88,3.63,16.88,1785098796829.529
0.281,-0.879,-0.218,13.92,2.81,17.33,1785098796829.7678
0.29,-0.858,-0.206,7.93,1.8,19.96,1785098796830.017
0.297,-0.853,-0.225,2.66,1.31,22.86,1785098796830.249
0.29,-0.86,-0.271,-2.14,1.98,24.17,1785098796830.486
0.289,-0.87,-0.283,-6.59,4.0,24.57,1785098796830.7258
0.294,-0.882,-0.277,-8.58,5.58,22.95,1785098796830.963
0.289,-0.919,-0.272,-7.48,6.53,21.27,1785098796831.192
0.291,-0.961,-0.25,-7.05,6.99,21.79,1785098796831.418
0.291,-0.964,-0.209,-6.53,7.11,23.56,1785098796831.6428
