timestamp_ms,distance_cm
667155.999999959,22.0
667170.999999973,20.0
667187.0000000345,30.0
667202.9999999795,29.0
667234.000000055,29.0
667250.0,27.0
667265.000000014,32.0
667295.999999973,36.0
667312.0000000345,34.0
667327.9999999795,31.0
667342.9999999935,30.0
667375.0,28.0
667390.000000014,34.0
667405.999999959,31.0
667437.0000000345,27.0
667452.9999999795,32.0
667467.9999999935,28.0
667484.000000055,34.0
667515.000000014,35.0
667530.999999959,36.0
667545.999999973,35.0
667577.9999999795,34.0
667592.9999999935,33.0
667609.000000055,41.0
667625.0,41.0
667655.999999959,21.0
667670.999999973,29.0
667687.0000000345,46.0
667702.9999999795,57.0
667734.000000055,66.0
667750.0,75.0
667765.000000014,73.0
667795.999999973,73.0
667812.0000000345,83.0
667827.9999999795,81.0
667842.9999999935,77.0
667875.0,77.0
667890.000000014,75.0
667905.999999959,77.0
667937.0000000345,79.0
667952.9999999795,76.0
667967.9999999935,72.0
667984.000000055,73.0
668015.000000014,72.0
668030.999999959,71.0
668045.999999973,70.0
668077.9999999795,55.0
668092.9999999935,51.0
668109.000000055,58.0
668125.0,47.0
668155.999999959,62.0
668170.999999973,42.0
668187.0000000345,36.0
668202.9999999795,33.0
668234.000000055,33.0
668250.0,14.0
668265.000000014,32.0
668295.999999973,34.0
668312.0000000345,46.0
668327.9999999795,51.0
668342.9999999935,63.0
668375.0,83.0
668390.000000014,73.0
668405.999999959,75.0
668437.0000000345,80.0
668452.9999999795,83.0
668467.9999999935,83.0
668484.000000055,85.0
668515.000000014,93.0
668530.999999959,88.0
668545.999999973,74.0
668577.9999999795,82.0
668592.9999999935,34.0
668609.000000055,76.0
668625.0,65.0
668655.999999959,43.0
668670.999999973,48.0
668687.0000000345,40.0
668702.9999999795,35.0
668734.000000055,41.0
668750.0,27.0
668765.000000014,17.0
668795.999999973,25.0
668812.0000000345,23.0
668827.9999999795,28.0
668842.9999999935,27.0
668875.0,44.0
668890.000000014,61.0
668905.999999959,74.0
668937.0000000345,75.0
668952.9999999795,72.0
668967.9999999935,72.0
668984.000000055,70.0
669015.000000014,77.0
669030.999999959,79.0
669045.999999973,81.0
669077.9999999795,79.0
669092.9999999935,61.0
669109.000000055,54.0
669125.0,67.0
669155.999999959,54.0
669170.999999973,53.0
669187.0000000345,46.0
669202.9999999795,48.0
669234.000000055,34.0
669250.0,27.0
669265.000000014,23.0
669295.999999973,26.0
669312.0000000345,18.0
669327.9999999795,31.0
669342.9999999935,29.0
669375.0,32.0
669390.000000014,28.0
669405.999999959,73.0
669420.999999973,82.0
669452.9999999795,72.0
669467.9999999935,71.0
669484.000000055,84.0
669500.0,86.0
669530.999999959,84.0
669545.999999973,87.0
669562.0000000345,85.0
669592.9999999935,83.0
669609.000000055,73.0
669625.0,76.0
669655.999999959,74.0
669655.999999959,69.0
669687.0000000345,46.0
669702.9999999795,31.0
669717.9999999935,54.0
669750.0,39.0
669765.000000014,31.0
669795.999999973,33.0
669795.999999973,23.0
669812.0000000345,26.0
669842.9999999935,26.0
669859.000000055,22.0
669890.000000014,30.0
669890.000000014,37.0
669920.999999973,44.0
669937.0000000345,51.0
669952.9999999795,50.0
669984.000000055,54.0
670015.000000014,60.0
670030.999999959,65.0
670045.999999973,63.0
670062.0000000345,71.0
670092.9999999935,65.0
670109.000000055,62.0
670125.0,68.0
