ax,ay,az,gx,gy,gz,timestamp_ms
-1.02,-0.263,-0.137,-60.98,11.47,-2.35,1785103658144.7192
-1.008,-0.297,-0.139,-41.75,5.19,1.74,1785103658145.2969
-0.997,-0.283,-0.178,-22.0,-0.03,5.43,1785103658145.8079
-0.991,-0.25,-0.232,-7.69,-2.78,9.49,1785103658146.2788
-0.983,-0.239,-0.266,-1.43,-3.08,12.21,1785103658146.757
-0.977,-0.263,-0.276,0.18,-2.17,12.91,1785103658147.23
-0.976,-0.3,-0.272,1.34,-1.25,12.02,1785103658147.68
-0.967,-0.344,-0.277,5.28,-1.31,11.26,1785103658148.0662
-0.948,-0.373,-0.297,11.66,-2.04,10.5,1785103658148.504
-0.926,-0.375,-0.317,18.16,-3.23,9.89,1785103658148.8909
-0.909,-0.36,-0.345,23.53,-4.49,9.98,1785103658149.281
-0.909,-0.36,-0.345,25.76,-4.79,9.74,1785103658149.667
-0.893,-0.339,-0.38,24.23,-4.46,9.4,1785103658150.05
-0.882,-0.322,-0.403,19.5,-3.39,9.34,1785103658150.442
-0.869,-0.325,-0.42,12.79,-1.62,9.09,1785103658150.8337
-0.861,-0.336,-0.428,6.35,0.09,8.18,1785103658151.218
-0.857,-0.342,-0.421,6.35,0.09,8.18,1785103658151.5962
-0.856,-0.339,-0.411,1.89,1.16,6.93,1785103658151.977
-0.846,-0.328,-0.41,-0.52,2.2,4.97,1785103658152.3599
-0.845,-0.305,-0.417,-3.27,3.57,2.01,1785103658152.7358
-0.85,-0.291,-0.418,-7.42,5.71,-0.43,1785103658153.117
-0.867,-0.293,-0.399,-12.7,8.06,-3.36,1785103658153.4788
-0.891,-0.299,-0.371,-17.06,10.16,-6.07,1785103658153.835
-0.898,-0.304,-0.331,-17.7,10.68,-7.63,1785103658154.171
-0.899,-0.299,-0.299,-14.77,9.67,-8.42,1785103658154.5051
-0.896,-0.292,-0.294,-10.07,8.79,-8.91,1785103658154.863
-0.902,-0.28,-0.294,-5.92,8.45,-9.64,1785103658155.211
-0.906,-0.26,-0.284,-3.02,8.0,-9.46,1785103658155.54
-0.906,-0.244,-0.265,-0.31,7.26,-8.64,1785103658155.864
-0.905,-0.23,-0.268,2.78,6.32,-8.27,1785103658156.193
-0.907,-0.222,-0.286,4.97,5.62,-8.55,1785103658156.514
-0.91,-0.212,-0.287,5.71,5.25,-9.03,1785103658156.842
-0.912,-0.207,-0.283,5.77,4.67,-9.34,1785103658157.179
-0.913,-0.211,-0.28,5.4,3.91,-8.58,1785103658157.4988
-0.908,-0.224,-0.273,5.55,3.14,-6.93,1785103658157.826
-0.901,-0.227,-0.265,6.87,2.14,-5.74,1785103658158.168
-0.895,-0.222,-0.283,9.28,1.34,-5.16,1785103658158.4849
-0.888,-0.212,-0.3,9.58,0.82,-4.85,1785103658158.826
-0.883,-0.209,-0.307,7.57,0.0,-4.61,1785103658159.1912
-0.881,-0.207,-0.314,4.58,-0.46,-4.97,1785103658159.5168
-0.883,-0.213,-0.317,1.59,-0.79,-5.46,1785103658159.8452
-0.887,-0.218,-0.321,-1.19,-1.19,-5.62,1785103658160.177
-0.881,-0.219,-0.326,-3.48,-1.43,-5.25,1785103658160.506
-0.882,-0.221,-0.327,-5.01,-1.56,-4.88,1785103658160.823
-0.887,-0.226,-0.328,-6.04,-1.95,-4.67,1785103658161.1772
-0.89,-0.229,-0.332,-7.11,-2.32,-4.82,1785103658161.5032
-0.892,-0.233,-0.332,-8.21,-2.59,-4.7,1785103658161.7798
-0.89,-0.24,-0.333,-8.94,-2.44,-4.46,1785103658162.0647
-0.893,-0.247,-0.335,-8.76,-2.29,-4.21,1785103658162.354
-0.892,-0.248,-0.336,-8.24,-2.47,-3.78,1785103658162.6409
-0.889,-0.248,-0.342,-7.66,-2.47,-3.66,1785103658162.9187
-0.889,-0.248,-0.341,-6.9,-2.32,-3.78,1785103658163.205
-0.893,-0.249,-0.335,-6.16,-2.29,-3.81,1785103658163.491
-0.897,-0.249,-0.333,-5.19,-2.53,-3.78,1785103658163.768
-0.895,-0.251,-0.335,-4.0,-2.69,-3.54,1785103658164.0818
-0.892,-0.248,-0.337,-3.39,-2.69,-3.33,1785103658164.372
-0.888,-0.245,-0.338,-3.39,-2.72,-3.2,1785103658164.673
-0.882,-0.242,-0.342,-3.88,-2.41,-3.23,1785103658165.0
-0.88,-0.244,-0.343,-4.39,-2.08,-3.27,1785103658165.328
-0.876,-0.247,-0.341,-4.46,-1.8,-3.33,1785103658165.622
-0.874,-0.246,-0.337,-3.94,-1.5,-3.05,1785103658165.903
-0.874,-0.239,-0.334,-3.33,-1.62,-2.53,1785103658166.198
-0.874,-0.236,-0.336,-3.33,-1.65,-2.14,1785103658166.49
-0.876,-0.236,-0.339,-4.27,-1.31,-2.04,1785103658166.7688
-0.878,-0.24,-0.336,-5.55,-0.89,-2.01,1785103658167.062
-0.88,-0.245,-0.332,-6.13,-0.7,-1.8,1785103658167.347
-0.882,-0.246,-0.332,-5.83,-0.73,-1.37,1785103658167.6328
-0.882,-0.241,-0.333,-5.31,-0.61,-0.95,1785103658167.9138
-0.883,-0.236,-0.335,-5.19,-0.52,-0.49,1785103658168.2
-0.887,-0.239,-0.335,-5.58,-0.34,-0.31,1785103658168.4868
-0.889,-0.242,-0.333,-6.41,-0.18,0.0,1785103658168.765
-0.892,-0.244,-0.331,-6.9,-0.15,0.34,1785103658169.052
-0.895,-0.244,-0.334,-7.02,-0.18,0.49,1785103658169.324
-0.895,-0.24,-0.332,-7.57,-0.06,0.73,1785103658169.57
-0.893,-0.238,-0.333,-8.55,0.15,0.73,1785103658169.824
-0.894,-0.237,-0.335,-9.52,0.43,0.92,1785103658170.082
-0.894,-0.237,-0.335,-10.19,0.79,1.07,1785103658170.345
