ax,ay,az,gx,gy,gz,timestamp_ms
-0.07,-0.859,-0.425,342.45,-6.29,-106.72,1785091805592.448
-0.06,-0.746,-0.367,329.48,-9.34,-96.65,1785091805592.906
-0.007,-0.696,-0.312,310.13,-14.07,-89.63,1785091805593.342
0.021,-0.644,-0.266,280.68,-19.23,-91.25,1785091805593.793
0.054,-0.65,-0.182,247.47,-22.43,-91.4,1785091805594.239
0.068,-0.676,-0.072,217.14,-25.73,-89.33,1785091805594.6501
0.068,-0.676,-0.072,194.62,-28.11,-85.39,1785091805595.4539
0.058,-0.7,0.039,180.12,-29.69,-76.51,1785091805595.916
0.07,-0.762,0.13,169.38,-32.04,-67.57,1785091805596.322
0.107,-0.811,0.177,155.83,-35.1,-65.74,1785091805596.7258
0.118,-0.778,0.159,137.91,-34.76,-60.61,1785091805597.159
0.125,-0.768,0.141,137.91,-34.76,-60.61,1785091805597.574
0.134,-0.75,0.132,116.12,-34.91,-53.96,1785091805597.96
0.157,-0.753,0.17,96.99,-34.67,-46.78,1785091805598.298
0.185,-0.817,0.234,85.33,-35.34,-42.76,1785091805598.638
0.195,-0.829,0.261,77.36,-37.87,-46.05,1785091805598.983
0.199,-0.85,0.312,78.71,-36.07,-42.09,1785091805599.322
0.188,-0.923,0.35,91.28,-33.72,-34.42,1785091805599.668
0.193,-0.947,0.343,107.27,-32.78,-28.17,1785091805600.018
0.18,-0.869,0.343,118.72,-33.02,-25.94,1785091805600.369
0.192,-0.841,0.379,126.1,-32.78,-21.27,1785091805600.729
0.203,-0.81,0.405,125.03,-33.88,-17.82,1785091805601.0771
0.243,-0.787,0.465,121.1,-32.84,-13.92,1785091805601.42
0.243,-0.87,0.545,121.68,-33.05,-14.04,1785091805601.7568
0.23,-0.82,0.497,119.42,-37.81,-15.78,1785091805602.1199
0.233,-0.816,0.551,117.92,-37.42,-13.31,1785091805602.476
0.228,-0.851,0.529,117.98,-38.24,-14.19,1785091805602.8318
0.231,-0.875,0.519,115.18,-38.3,-16.36,1785091805603.173
0.239,-0.884,0.53,114.41,-38.15,-18.62,1785091805603.529
0.256,-0.905,0.535,118.11,-38.03,-19.81,1785091805603.8777
0.257,-0.877,0.555,122.32,-38.15,-21.3,1785091805604.2292
0.271,-0.834,0.575,126.04,-38.39,-19.68,1785091805604.5718
0.29,-0.782,0.582,126.83,-38.58,-17.64,1785091805604.9512
0.298,-0.722,0.581,123.02,-38.51,-17.21,1785091805605.3271
0.3,-0.701,0.618,116.98,-39.19,-17.88,1785091805605.674
0.305,-0.676,0.647,109.93,-40.53,-19.26,1785091805605.984
0.31,-0.662,0.647,104.77,-41.35,-19.81,1785091805606.2842
0.316,-0.668,0.642,100.47,-41.23,-18.86,1785091805606.574
0.32,-0.665,0.632,96.74,-40.41,-17.52,1785091805606.8599
0.315,-0.652,0.633,93.69,-39.22,-15.47,1785091805607.1592
0.319,-0.646,0.641,91.34,-38.42,-13.76,1785091805607.442
0.316,-0.615,0.625,89.36,-37.72,-13.95,1785091805607.736
0.327,-0.618,0.633,88.96,-36.16,-11.63,1785091805608.0188
0.343,-0.613,0.664,91.34,-35.58,-10.22,1785091805608.308
0.34,-0.581,0.662,93.57,-34.73,-11.54,1785091805608.595
0.349,-0.561,0.649,91.8,-33.27,-10.53,1785091805608.9102
0.36,-0.527,0.654,84.93,-31.13,-7.75,1785091805609.2239
0.361,-0.507,0.657,77.67,-29.05,-4.97,1785091805609.513
0.355,-0.496,0.665,72.7,-27.83,-3.11,1785091805609.8198
0.36,-0.468,0.654,68.09,-26.31,-1.59,1785091805610.114
0.371,-0.471,0.649,61.83,-24.14,-1.01,1785091805610.4
0.365,-0.484,0.647,55.06,-21.64,-1.59,1785091805610.698
0.353,-0.487,0.647,51.24,-18.25,-0.82,1785091805610.997
0.339,-0.498,0.657,50.45,-14.8,0.24,1785091805611.275
0.343,-0.484,0.656,50.14,-11.51,1.98,1785091805611.568
0.352,-0.473,0.653,48.43,-8.27,3.69,1785091805611.858
0.365,-0.483,0.684,44.04,-5.22,4.79,1785091805612.1301
0.375,-0.523,0.754,40.59,-3.75,4.39,1785091805612.4192
0.374,-0.518,0.825,40.04,-3.42,3.45,1785091805612.719
0.39,-0.477,0.851,40.56,-2.23,4.09,1785091805613.006
0.406,-0.467,0.833,38.15,-2.44,4.49,1785091805613.2842
0.424,-0.468,0.792,31.31,-3.17,2.9,1785091805613.5737
0.404,-0.481,0.778,24.2,-2.41,1.65,1785091805613.8452
0.379,-0.489,0.766,18.95,-2.59,0.4,1785091805614.118
