timestamp_ms,distance_cm
178844.00000004098,146.0
178859.99999998603,145.0
178890.99999994505,149.0
178905.99999995902,146.0
178922.0000000205,145.0
178937.99999996554,147.0
178969.00000004098,146.0
178984.99999998603,145.0
179000.0,145.0
179015.99999994505,143.0
179047.0000000205,142.0
179062.99999996554,145.0
179077.9999999795,146.0
179109.99999998603,141.0
179125.0,145.0
179140.99999994505,139.0
179155.99999995902,140.0
179187.99999996554,140.0
179202.9999999795,139.0
179219.00000004098,139.0
179250.0,132.0
179265.99999994505,136.0
179280.99999995902,135.0
179297.0000000205,134.0
179327.9999999795,132.0
179344.00000004098,125.0
179359.99999998603,123.0
179390.99999994505,120.0
179405.99999995902,119.0
179422.0000000205,117.0
179437.99999996554,111.0
179469.00000004098,108.0
179484.99999998603,107.0
179500.0,105.0
179515.99999994505,103.0
179547.0000000205,97.0
179562.99999996554,102.0
179577.9999999795,99.0
179609.99999998603,94.0
179625.0,89.0
179640.99999994505,90.0
179655.99999995902,83.0
179687.99999996554,84.0
179702.9999999795,86.0
179719.00000004098,84.0
179750.0,72.0
179765.99999994505,67.0
179780.99999995902,69.0
179797.0000000205,62.0
179827.9999999795,69.0
179844.00000004098,58.0
179859.99999998603,56.0
179890.99999994505,56.0
179905.99999995902,52.0
179922.0000000205,50.0
179937.99999996554,39.0
179969.00000004098,46.0
179984.99999998603,42.0
180000.0,33.0
180015.99999994505,35.0
180047.0000000205,32.0
180062.99999996554,33.0
180077.9999999795,33.0
180109.99999998603,28.0
180125.0,31.0
180140.99999994505,26.0
180155.99999995902,29.0
180187.99999996554,25.0
180202.9999999795,22.0
180219.00000004098,20.0
180250.0,26.0
180265.99999994505,23.0
180280.99999995902,23.0
180297.0000000205,16.0
180327.9999999795,22.0
180344.00000004098,27.0
180359.99999998603,25.0
180390.99999994505,19.0
180405.99999995902,18.0
180422.0000000205,16.0
180437.99999996554,22.0
180469.00000004098,20.0
180484.99999998603,18.0
180500.0,15.0
180530.99999995902,13.0
180547.0000000205,16.0
180562.99999996554,14.0
180577.9999999795,26.0
180609.99999998603,30.0
180625.0,28.0
180640.99999994505,23.0
180655.99999995902,24.0
180687.99999996554,24.0
180702.9999999795,24.0
180719.00000004098,24.0
180750.0,26.0
180765.99999994505,23.0
180780.99999995902,30.0
180797.0000000205,31.0
180827.9999999795,34.0
180844.00000004098,33.0
180859.99999998603,33.0
180890.99999994505,31.0
180905.99999995902,30.0
180922.0000000205,29.0
180937.99999996554,32.0
180969.00000004098,27.0
180984.99999998603,24.0
181000.0,31.0
181030.99999995902,27.0
181047.0000000205,28.0
181062.99999996554,34.0
181077.9999999795,31.0
181109.99999998603,34.0
181125.0,34.0
181140.99999994505,33.0
181155.99999995902,32.0
181187.99999996554,29.0
181202.9999999795,33.0
181219.00000004098,30.0
181250.0,33.0
181265.99999994505,34.0
181280.99999995902,28.0
181297.0000000205,32.0
181327.9999999795,32.0
181344.00000004098,34.0
181359.99999998603,35.0
181390.99999994505,37.0
181405.99999995902,34.0
181422.0000000205,35.0
181437.99999996554,36.0
181469.00000004098,32.0
181484.99999998603,27.0
181500.0,34.0
181530.99999995902,36.0
181547.0000000205,38.0
181562.99999996554,36.0
181577.9999999795,31.0
181609.99999998603,37.0
181625.0,36.0
181640.99999994505,36.0
181655.99999995902,36.0
181687.99999996554,33.0
181702.9999999795,36.0
181719.00000004098,38.0
181750.0,32.0
181765.99999994505,33.0
181780.99999995902,31.0
181797.0000000205,37.0
181827.9999999795,36.0
