timestamp_ms,distance_cm
64155.99999995902,34.0
64172.00000002049,39.0
64202.99999997951,35.0
64202.99999997951,32.0
64234.99999998603,38.0
64250.0,43.0
64265.99999994505,41.0
64297.00000002049,47.0
64327.99999997951,46.0
64344.00000004098,42.0
64359.99999998603,44.0
64390.99999994505,42.0
64405.99999995902,45.0
64422.00000002049,46.0
64437.99999996554,49.0
64469.00000004098,54.0
64484.99999998603,51.0
64500.0,50.0
64515.99999994505,47.0
64547.00000002049,50.0
64562.99999996554,47.0
64577.99999997951,48.0
64609.99999998603,44.0
64625.0,43.0
64640.99999994505,41.0
64655.99999995902,40.0
64687.99999996554,38.0
64702.99999997951,41.0
64719.00000004098,41.0
64734.99999998603,39.0
64765.99999994505,38.0
64780.99999995902,36.0
64797.00000002049,31.0
64827.99999997951,34.0
64844.00000004098,35.0
64859.99999998603,32.0
64890.99999994505,31.0
64905.99999995902,20.0
64922.00000002049,12.0
64937.99999996554,11.0
64952.99999997951,28.0
64984.99999998603,22.0
65000.0,28.0
65015.99999994505,27.0
65047.00000002049,26.0
65062.99999996554,37.0
65077.99999997951,34.0
65094.00000004098,33.0
65125.0,44.0
65140.99999994505,53.0
65172.00000002049,54.0
65187.99999996554,55.0
65202.99999997951,62.0
65219.00000004098,69.0
65234.99999998603,101.0
65265.99999994505,84.0
65280.99999995902,84.0
65297.00000002049,91.0
65327.99999997951,90.0
65344.00000004098,88.0
65359.99999998603,97.0
65390.99999994505,103.0
65405.99999995902,112.0
65422.00000002049,119.0
65437.99999996554,131.0
65469.00000004098,129.0
65484.99999998603,122.0
65500.0,126.0
65530.99999995902,125.0
65547.00000002049,122.0
65562.99999996554,126.0
65577.99999997951,132.0
65609.99999998603,128.0
65625.0,128.0
65640.99999994505,128.0
65672.00000002049,130.0
65687.99999996554,132.0
65702.99999997951,134.0
65719.00000004098,136.0
65750.0,135.0
65765.99999994505,133.0
65780.99999995902,134.0
65797.00000002049,136.0
65827.99999997951,140.0
65844.00000004098,138.0
65859.99999998603,143.0
65890.99999994505,138.0
65905.99999995902,140.0
65922.00000002049,138.0
65937.99999996554,140.0
65969.00000004098,140.0
65984.99999998603,139.0
66000.0,137.0
66030.99999995902,137.0
66047.00000002049,136.0
66062.99999996554,138.0
66077.99999997951,135.0
66109.99999998603,136.0
66125.0,137.0
66140.99999994505,134.0
66172.00000002049,134.0
66187.99999996554,132.0
66202.99999997951,130.0
66219.00000004098,130.0
66250.0,126.0
66265.99999994505,124.0
66280.99999995902,122.0
66297.00000002049,126.0
66327.99999997951,123.0
66344.00000004098,123.0
66359.99999998603,114.0
66390.99999994505,111.0
66405.99999995902,106.0
66422.00000002049,99.0
66437.99999996554,99.0
66469.00000004098,96.0
66484.99999998603,91.0
66500.0,87.0
66530.99999995902,85.0
66547.00000002049,79.0
66562.99999996554,75.0
66577.99999997951,71.0
66609.99999998603,66.0
66625.0,69.0
66640.99999994505,63.0
66672.00000002049,49.0
66687.99999996554,49.0
66702.99999997951,51.0
66719.00000004098,42.0
66750.0,44.0
66765.99999994505,53.0
66780.99999995902,48.0
66797.00000002049,43.0
66827.99999997951,31.0
66844.00000004098,32.0
66859.99999998603,42.0
66890.99999994505,34.0
66905.99999995902,20.0
66922.00000002049,33.0
66937.99999996554,31.0
66969.00000004098,40.0
66984.99999998603,39.0
67000.0,43.0
67030.99999995902,43.0
67047.00000002049,45.0
67062.99999996554,45.0
67077.99999997951,43.0
67109.99999998603,44.0
67125.0,44.0
67140.99999994505,45.0
