timestamp_ms,distance_cm
940045.999999973,70.0
940062.0000000345,73.0
940092.9999999935,71.0
940109.000000055,70.0
940125.0,70.0
940155.999999959,68.0
940170.999999973,69.0
940187.0000000345,70.0
940202.9999999795,73.0
940234.000000055,72.0
940250.0,72.0
940265.000000014,72.0
940280.999999959,71.0
940312.0000000345,70.0
940327.9999999795,68.0
940342.9999999935,68.0
940375.0,69.0
940390.000000014,69.0
940405.999999959,69.0
940420.999999973,71.0
940452.9999999795,73.0
940467.9999999935,69.0
940484.000000055,66.0
940515.000000014,69.0
940530.999999959,71.0
940545.999999973,71.0
940562.0000000345,77.0
940592.9999999935,83.0
940609.000000055,88.0
940625.0,90.0
940655.999999959,87.0
940670.999999973,80.0
940687.0000000345,101.0
940702.9999999795,102.0
940734.000000055,109.0
940750.0,118.0
940765.000000014,116.0
940780.999999959,119.0
940812.0000000345,127.0
940827.9999999795,132.0
940842.9999999935,221.0
940875.0,224.0
940890.000000014,173.0
940905.999999959,151.0
940920.999999973,155.0
940952.9999999795,216.0
940967.9999999935,238.0
940984.000000055,186.0
941000.0,167.0
941030.999999959,161.0
941045.999999973,182.0
941062.0000000345,224.0
941092.9999999935,284.0
941109.000000055,174.0
941125.0,163.0
941155.999999959,155.0
941170.999999973,160.0
941187.0000000345,158.0
941202.9999999795,158.0
941234.000000055,160.0
941250.0,149.0
941265.000000014,146.0
941280.999999959,147.0
941312.0000000345,139.0
941327.9999999795,132.0
941342.9999999935,196.0
941375.0,133.0
941390.000000014,122.0
941405.999999959,115.0
941420.999999973,92.0
941452.9999999795,80.0
941467.9999999935,86.0
941484.000000055,81.0
941515.000000014,77.0
941530.999999959,80.0
941545.999999973,77.0
941562.0000000345,68.0
941592.9999999935,62.0
941609.000000055,58.0
941625.0,59.0
941655.999999959,47.0
941670.999999973,46.0
941687.0000000345,41.0
941702.9999999795,43.0
941734.000000055,43.0
941750.0,43.0
941765.000000014,43.0
941780.999999959,46.0
941812.0000000345,44.0
941827.9999999795,50.0
941842.9999999935,48.0
941875.0,44.0
941890.000000014,47.0
941905.999999959,49.0
941920.999999973,50.0
941952.9999999795,50.0
941967.9999999935,51.0
941984.000000055,46.0
942015.000000014,54.0
942030.999999959,55.0
942045.999999973,60.0
942062.0000000345,66.0
942092.9999999935,73.0
942109.000000055,73.0
942125.0,83.0
942140.000000014,82.0
942170.999999973,91.0
942187.0000000345,98.0
942202.9999999795,98.0
942234.000000055,103.0
942250.0,106.0
942265.000000014,127.0
942280.999999959,150.0
942312.0000000345,127.0
942327.9999999795,134.0
942342.9999999935,137.0
942375.0,136.0
942390.000000014,137.0
942405.999999959,145.0
942420.999999973,153.0
942452.9999999795,156.0
942467.9999999935,161.0
942484.000000055,166.0
942515.000000014,170.0
942530.999999959,172.0
942545.999999973,170.0
942562.0000000345,172.0
942592.9999999935,172.0
942609.000000055,170.0
942625.0,172.0
942655.999999959,175.0
942670.999999973,178.0
942687.0000000345,185.0
942702.9999999795,182.0
942734.000000055,185.0
942750.0,182.0
942765.000000014,179.0
942780.999999959,181.0
942812.0000000345,182.0
942827.9999999795,182.0
942842.9999999935,182.0
942875.0,182.0
942890.000000014,180.0
942905.999999959,176.0
942920.999999973,178.0
942952.9999999795,178.0
942967.9999999935,177.0
942984.000000055,179.0
943015.000000014,181.0
943030.999999959,179.0
