timestamp_ms,distance_cm
910390.000000014,109.0
910405.999999959,103.0
910420.999999973,104.0
910437.0000000345,107.0
910467.9999999935,105.0
910484.000000055,102.0
910500.0,95.0
910530.999999959,96.0
910545.999999973,92.0
910562.0000000345,94.0
910592.9999999935,92.0
910609.000000055,95.0
910625.0,103.0
910640.000000014,125.0
910670.999999973,196.0
910687.0000000345,181.0
910702.9999999795,111.0
910734.000000055,110.0
910734.000000055,112.0
910765.000000014,107.0
910780.999999959,107.0
910795.999999973,101.0
910812.0000000345,101.0
910842.9999999935,107.0
910875.0,103.0
910875.0,107.0
910905.999999959,93.0
910920.999999973,83.0
910952.9999999795,87.0
910967.9999999935,103.0
910984.000000055,103.0
911015.000000014,112.0
911030.999999959,110.0
911045.999999973,118.0
911062.0000000345,122.0
911092.9999999935,134.0
911109.000000055,155.0
911125.0,241.0
911140.000000014,148.0
911170.999999973,142.0
911187.0000000345,156.0
911202.9999999795,222.0
911217.9999999935,191.0
911250.0,196.0
911265.000000014,171.0
911280.999999959,189.0
911312.0000000345,249.0
911327.9999999795,228.0
911342.9999999935,145.0
911375.0,150.0
911390.000000014,159.0
911405.999999959,154.0
911420.999999973,152.0
911452.9999999795,159.0
911467.9999999935,148.0
911484.000000055,139.0
911515.000000014,144.0
911530.999999959,140.0
911545.999999973,138.0
911562.0000000345,136.0
911592.9999999935,132.0
911609.000000055,128.0
911625.0,125.0
911640.000000014,118.0
911670.999999973,110.0
911687.0000000345,104.0
911702.9999999795,103.0
911734.000000055,97.0
911750.0,88.0
911765.000000014,91.0
911780.999999959,72.0
911812.0000000345,81.0
911827.9999999795,81.0
911842.9999999935,60.0
911875.0,64.0
911890.000000014,79.0
911905.999999959,55.0
911920.999999973,67.0
911952.9999999795,64.0
911967.9999999935,58.0
911984.000000055,52.0
912015.000000014,44.0
912030.999999959,43.0
912045.999999973,44.0
912062.0000000345,41.0
912092.9999999935,40.0
912109.000000055,41.0
912125.0,45.0
912155.999999959,52.0
912170.999999973,50.0
912187.0000000345,45.0
912202.9999999795,44.0
912234.000000055,49.0
912250.0,60.0
912265.000000014,55.0
912280.999999959,76.0
912312.0000000345,72.0
912327.9999999795,70.0
912342.9999999935,80.0
912375.0,76.0
912390.000000014,75.0
912405.999999959,81.0
912420.999999973,90.0
912452.9999999795,90.0
912467.9999999935,96.0
912484.000000055,99.0
912515.000000014,102.0
912530.999999959,106.0
912545.999999973,110.0
912562.0000000345,114.0
912592.9999999935,126.0
912609.000000055,129.0
912625.0,136.0
912640.000000014,139.0
912670.999999973,143.0
912687.0000000345,152.0
912702.9999999795,152.0
912734.000000055,162.0
912750.0,155.0
912765.000000014,169.0
912780.999999959,168.0
912812.0000000345,175.0
912827.9999999795,172.0
912842.9999999935,182.0
912875.0,177.0
912890.000000014,179.0
912905.999999959,180.0
912920.999999973,180.0
912952.9999999795,174.0
912967.9999999935,182.0
912984.000000055,189.0
913015.000000014,188.0
913030.999999959,183.0
913045.999999973,180.0
913062.0000000345,181.0
913092.9999999935,176.0
913109.000000055,175.0
913125.0,175.0
913140.000000014,177.0
913170.999999973,181.0
913187.0000000345,180.0
913202.9999999795,175.0
913234.000000055,180.0
913250.0,174.0
913265.000000014,173.0
913280.999999959,175.0
913312.0000000345,176.0
913327.9999999795,174.0
913342.9999999935,181.0
913375.0,178.0
913390.000000014,177.0
