timestamp_ms,distance_cm
1015890.000000014,77.0
1015905.999999959,83.0
1015920.999999973,87.0
1015952.9999999795,87.0
1015967.9999999935,75.0
1015984.000000055,76.0
1016015.000000014,71.0
1016030.999999959,76.0
1016045.999999973,76.0
1016062.0000000345,75.0
1016092.9999999935,88.0
1016109.000000055,80.0
1016125.0,73.0
1016140.000000014,148.0
1016170.999999973,181.0
1016187.0000000345,191.0
1016202.9999999795,82.0
1016234.000000055,88.0
1016250.0,103.0
1016265.000000014,111.0
1016280.999999959,108.0
1016312.0000000345,101.0
1016327.9999999795,118.0
1016342.9999999935,101.0
1016375.0,127.0
1016390.000000014,121.0
1016405.999999959,119.0
1016420.999999973,187.0
1016452.9999999795,140.0
1016467.9999999935,227.0
1016484.000000055,152.0
1016515.000000014,158.0
1016530.999999959,173.0
1016545.999999973,244.0
1016562.0000000345,182.0
1016592.9999999935,193.0
1016609.000000055,168.0
1016625.0,178.0
1016640.000000014,237.0
1016670.999999973,179.0
1016687.0000000345,161.0
1016702.9999999795,158.0
1016734.000000055,159.0
1016750.0,153.0
1016765.000000014,160.0
1016780.999999959,158.0
1016812.0000000345,152.0
1016827.9999999795,145.0
1016842.9999999935,148.0
1016875.0,139.0
1016890.000000014,155.0
1016905.999999959,174.0
1016920.999999973,89.0
1016952.9999999795,122.0
1016967.9999999935,113.0
1016984.000000055,121.0
1017015.000000014,101.0
1017030.999999959,96.0
1017045.999999973,94.0
1017062.0000000345,95.0
1017092.9999999935,94.0
1017109.000000055,82.0
1017125.0,69.0
1017140.000000014,69.0
1017170.999999973,63.0
1017187.0000000345,64.0
1017202.9999999795,69.0
1017234.000000055,57.0
1017250.0,54.0
1017265.000000014,42.0
1017280.999999959,46.0
1017312.0000000345,39.0
1017327.9999999795,40.0
1017342.9999999935,40.0
1017375.0,40.0
1017390.000000014,39.0
1017405.999999959,39.0
1017420.999999973,40.0
1017452.9999999795,40.0
1017467.9999999935,37.0
1017484.000000055,42.0
1017500.0,38.0
1017530.999999959,40.0
1017545.999999973,39.0
1017562.0000000345,38.0
1017577.9999999795,39.0
1017609.000000055,40.0
1017625.0,40.0
1017640.000000014,43.0
1017670.999999973,42.0
1017687.0000000345,51.0
1017702.9999999795,53.0
1017717.9999999935,44.0
1017750.0,51.0
1017765.000000014,51.0
1017780.999999959,54.0
1017812.0000000345,57.0
1017827.9999999795,57.0
1017842.9999999935,64.0
1017875.0,69.0
1017875.0,71.0
1017905.999999959,77.0
1017920.999999973,79.0
1017937.0000000345,82.0
1017967.9999999935,89.0
1017984.000000055,94.0
1018000.0,104.0
1018030.999999959,108.0
1018045.999999973,111.0
1018062.0000000345,117.0
1018077.9999999795,126.0
1018109.000000055,136.0
1018125.0,137.0
1018140.000000014,145.0
1018170.999999973,159.0
1018187.0000000345,160.0
1018202.9999999795,166.0
1018217.9999999935,163.0
1018234.000000055,171.0
1018265.000000014,174.0
1018280.999999959,174.0
1018312.0000000345,174.0
1018327.9999999795,171.0
1018342.9999999935,168.0
1018359.000000055,175.0
1018390.000000014,178.0
1018405.999999959,177.0
1018420.999999973,177.0
1018452.9999999795,174.0
1018467.9999999935,174.0
1018467.9999999935,175.0
1018500.0,175.0
1018530.999999959,175.0
1018545.999999973,172.0
1018562.0000000345,175.0
1018592.9999999935,178.0
1018609.000000055,174.0
1018625.0,181.0
1018640.000000014,181.0
1018655.999999959,182.0
1018687.0000000345,179.0
1018702.9999999795,183.0
1018734.000000055,174.0
1018750.0,175.0
1018765.000000014,172.0
1018780.999999959,168.0
1018795.999999973,169.0
1018827.9999999795,167.0
1018842.9999999935,168.0
1018859.000000055,165.0
1018875.0,167.0
