ax,ay,az,gx,gy,gz,timestamp_ms
-0.105,-1.044,0.229,-42.57,-3.91,-0.98,1785110050887.43
-0.101,-1.053,0.24,-55.85,-4.46,-0.24,1785110050887.902
-0.112,-1.053,0.244,-68.79,-4.88,0.37,1785110050888.3208
-0.137,-1.066,0.228,-77.3,-6.07,-0.06,1785110050888.78
-0.179,-1.106,0.195,-79.93,-8.27,-3.48,1785110050889.208
-0.209,-1.137,0.189,-78.71,-11.38,-9.09,1785110050889.647
-0.197,-1.173,0.187,-68.88,-14.44,-12.94,1785110050890.075
-0.177,-1.179,0.159,-50.33,-16.24,-16.36,1785110050890.504
-0.177,-1.179,0.159,-28.81,-17.85,-18.77,1785110050890.8857
-0.171,-1.141,0.136,-8.42,-19.65,-19.26,1785110050891.239
-0.167,-1.1,0.128,6.32,-20.6,-18.74,1785110050891.603
-0.159,-1.062,0.106,14.22,-20.63,-17.21,1785110050891.9648
-0.162,-1.014,0.096,16.51,-20.6,-15.35,1785110050892.316
-0.17,-0.969,0.1,16.51,-20.6,-15.35,1785110050892.673
-0.172,-0.942,0.092,15.66,-20.81,-13.76,1785110050893.044
-0.174,-0.929,0.075,14.01,-20.66,-12.27,1785110050893.4028
-0.17,-0.906,0.053,11.63,-21.09,-11.05,1785110050893.748
-0.163,-0.885,0.035,9.37,-21.67,-9.83,1785110050894.1052
-0.164,-0.859,0.038,6.62,-22.37,-8.85,1785110050894.455
-0.161,-0.847,0.036,4.94,-23.56,-8.09,1785110050894.8008
-0.158,-0.845,0.025,4.64,-24.14,-8.15,1785110050895.141
-0.161,-0.84,0.017,5.77,-24.78,-8.64,1785110050895.4968
-0.159,-0.814,0.008,7.9,-25.24,-8.94,1785110050895.8982
-0.157,-0.765,-0.01,10.28,-25.27,-8.67,1785110050896.2441
-0.162,-0.713,-0.029,11.96,-24.75,-7.97,1785110050896.602
-0.169,-0.664,-0.039,10.86,-24.35,-7.29,1785110050896.97
