timestamp_ms,distance_cm
994734.000000055,70.0
994734.000000055,70.0
994765.000000014,66.0
994780.999999959,69.0
994795.999999973,71.0
994827.9999999795,71.0
994842.9999999935,69.0
994859.000000055,71.0
994890.000000014,72.0
994905.999999959,71.0
994920.999999973,66.0
994952.9999999795,72.0
994967.9999999935,68.0
994984.000000055,70.0
995000.0,69.0
995030.999999959,70.0
995045.999999973,73.0
995062.0000000345,73.0
995077.9999999795,72.0
995109.000000055,72.0
995125.0,74.0
995140.000000014,77.0
995170.999999973,77.0
995187.0000000345,69.0
995202.9999999795,75.0
995217.9999999935,75.0
995250.0,69.0
995265.000000014,70.0
995280.999999959,71.0
995312.0000000345,83.0
995327.9999999795,71.0
995342.9999999935,75.0
995375.0,84.0
995390.000000014,94.0
995405.999999959,98.0
995420.999999973,103.0
995452.9999999795,106.0
995467.9999999935,110.0
995484.000000055,127.0
995515.000000014,147.0
995530.999999959,133.0
995545.999999973,222.0
995562.0000000345,166.0
995592.9999999935,258.0
995609.000000055,211.0
995625.0,176.0
995640.000000014,213.0
995670.999999973,213.0
995687.0000000345,251.0
995702.9999999795,189.0
995734.000000055,178.0
995750.0,237.0
995765.000000014,185.0
995780.999999959,307.0
995812.0000000345,169.0
995827.9999999795,168.0
995842.9999999935,163.0
995875.0,169.0
995890.000000014,154.0
995905.999999959,158.0
995920.999999973,149.0
995952.9999999795,148.0
995967.9999999935,142.0
995984.000000055,139.0
996015.000000014,137.0
996030.999999959,121.0
996045.999999973,122.0
996062.0000000345,122.0
996092.9999999935,101.0
996109.000000055,91.0
996125.0,91.0
996140.000000014,70.0
996170.999999973,72.0
996187.0000000345,64.0
996202.9999999795,57.0
996234.000000055,70.0
996250.0,54.0
996265.000000014,46.0
996280.999999959,46.0
996312.0000000345,43.0
996327.9999999795,46.0
996342.9999999935,50.0
996375.0,49.0
996390.000000014,46.0
996405.999999959,44.0
996420.999999973,46.0
996452.9999999795,51.0
996467.9999999935,45.0
996484.000000055,46.0
996515.000000014,39.0
996530.999999959,40.0
996545.999999973,39.0
996562.0000000345,42.0
996592.9999999935,42.0
996609.000000055,44.0
996625.0,45.0
996640.000000014,46.0
996670.999999973,48.0
996687.0000000345,51.0
996702.9999999795,55.0
996734.000000055,50.0
996750.0,58.0
996765.000000014,65.0
996780.999999959,76.0
996812.0000000345,77.0
996827.9999999795,75.0
996842.9999999935,81.0
996875.0,85.0
996890.000000014,95.0
996905.999999959,96.0
996920.999999973,103.0
996952.9999999795,114.0
996967.9999999935,100.0
996984.000000055,116.0
997015.000000014,126.0
997030.999999959,140.0
997045.999999973,138.0
997062.0000000345,159.0
997092.9999999935,169.0
997109.000000055,161.0
997125.0,161.0
997140.000000014,170.0
997170.999999973,171.0
997187.0000000345,174.0
997202.9999999795,171.0
997234.000000055,175.0
997250.0,176.0
997265.000000014,179.0
997280.999999959,176.0
997312.0000000345,157.0
997327.9999999795,184.0
997342.9999999935,179.0
997375.0,184.0
997390.000000014,182.0
997405.999999959,186.0
997420.999999973,183.0
997452.9999999795,181.0
997467.9999999935,180.0
997484.000000055,176.0
997515.000000014,171.0
997530.999999959,177.0
997545.999999973,179.0
997562.0000000345,176.0
997592.9999999935,176.0
997609.000000055,174.0
997625.0,175.0
997640.000000014,176.0
997670.999999973,174.0
997687.0000000345,174.0
997702.9999999795,177.0
