ax,ay,az,gx,gy,gz,timestamp_ms
0.34,-0.163,0.082,-99.34,239.2,163.73,1785098993982.374
0.279,-0.193,0.108,-110.32,243.17,166.72,1785098993982.72
0.185,-0.237,0.175,-119.21,247.2,171.97,1785098993983.0442
0.116,-0.303,0.259,-123.66,249.92,176.95,1785098993983.4011
0.082,-0.388,0.317,-123.78,251.26,182.84,1785098993983.7761
0.04,-0.457,0.33,-121.1,251.69,191.5,1785098993984.14
-0.034,-0.439,0.312,-120.82,252.82,201.45,1785098993984.4539
-0.034,-0.439,0.312,-126.53,257.03,214.7,1785098993984.854
-0.049,-0.405,0.29,-135.23,263.1,228.77,1785098993985.208
0.011,-0.446,0.266,-152.23,259.59,237.89,1785098993985.525
-0.14,-0.434,0.415,-143.47,266.4,251.96,1785098993985.832
-0.363,-0.702,0.749,-104.62,268.23,256.54,1785098993986.1409
-0.491,-0.944,0.765,-104.62,268.23,256.54,1785098993986.451
-0.73,-0.929,0.746,-82.46,261.85,260.81,1785098993986.7651
-0.764,-0.897,0.763,-76.27,260.84,276.5,1785098993987.0742
-0.662,-0.939,0.674,-74.98,267.62,278.12,1785098993987.3818
-0.735,-0.998,0.622,-86.83,270.55,260.93,1785098993987.655
-0.897,-1.099,0.648,-105.75,268.62,243.42,1785098993987.935
-1.079,-1.19,0.748,-124.97,261.12,238.07,1785098993988.209
-1.198,-1.204,0.87,-135.35,249.03,241.95,1785098993988.511
-1.197,-1.177,1.032,-129.31,236.15,242.59,1785098993988.8
-1.112,-1.219,1.141,-106.17,219.12,233.62,1785098993989.086
-0.966,-1.322,1.138,-74.83,197.33,219.09,1785098993989.3582
-0.813,-1.394,1.066,-42.36,172.55,200.51,1785098993989.633
-0.709,-1.423,0.944,-20.51,152.44,176.95,1785098993989.899
-0.673,-1.344,0.957,-13.55,137.03,153.97,1785098993990.164
-0.596,-1.36,0.999,-6.1,117.07,134.01,1785098993990.4229
-0.495,-1.441,1.015,2.08,94.64,107.64,1785098993990.6921
-0.422,-1.489,0.953,4.43,72.91,77.7,1785098993990.976
-0.406,-1.351,1.105,1.22,53.62,51.36,1785098993991.2268
-0.379,-1.288,1.012,5.28,32.78,34.49,1785098993991.5059
-0.262,-1.286,0.941,6.13,21.33,18.92,1785098993991.771
-0.251,-1.338,0.972,-0.37,9.25,2.14,1785098993992.04
-0.316,-1.354,1.046,-12.79,-2.32,-11.78,1785098993992.33
-0.359,-1.392,1.106,-24.93,-14.92,-19.93,1785098993992.636
-0.367,-1.445,1.143,-35.92,-27.89,-25.48,1785098993992.904
-0.377,-1.464,1.16,-42.09,-40.47,-29.27,1785098993993.16
-0.376,-1.485,1.138,-36.29,-49.1,-29.82,1785098993993.423
-0.364,-1.478,1.083,-21.03,-55.45,-33.33,1785098993993.686
-0.365,-1.396,1.029,-6.04,-63.51,-41.9,1785098993993.948
-0.349,-1.339,0.975,5.68,-71.75,-51.27,1785098993994.206
-0.327,-1.344,0.96,13.98,-78.71,-61.62,1785098993994.4739
-0.323,-1.38,0.978,20.11,-85.21,-73.06,1785098993994.729
-0.329,-1.447,1.02,27.71,-92.53,-84.08,1785098993994.984
-0.37,-1.461,1.081,36.74,-102.11,-95.28,1785098993995.239
-0.406,-1.437,1.095,47.91,-114.75,-104.5,1785098993995.522
-0.406,-1.416,1.069,58.29,-126.65,-114.51,1785098993995.827
-0.422,-1.373,1.038,64.39,-138.98,-124.79,1785098993996.0889
-0.437,-1.322,1.018,67.2,-151.59,-133.06,1785098993996.344
-0.446,-1.297,0.991,69.06,-163.37,-141.15,1785098993996.595
-0.481,-1.274,0.958,68.42,-175.12,-150.85,1785098993996.874
-0.51,-1.274,0.961,66.19,-186.9,-160.5,1785098993997.153
-0.521,-1.283,0.981,70.35,-198.07,-169.35,1785098993997.412
-0.509,-1.257,0.995,84.72,-206.79,-174.54,1785098993997.667
-0.491,-1.205,0.988,105.56,-214.79,-176.09,1785098993997.916
