ax,ay,az,gx,gy,gz,timestamp_ms
-0.341,-0.451,-0.653,10.62,-22.25,-10.47,1785112372443.624
-0.37,-0.421,-0.836,26.83,-21.3,-6.78,1785112372468.368
-0.443,-0.495,-0.994,26.34,-14.65,-5.62,1785112372468.8762
-0.491,-0.662,-1.005,19.81,-5.65,-5.25,1785112372469.3088
-0.489,-0.841,-0.975,17.64,-0.4,-7.17,1785112372469.7332
-0.467,-0.892,-0.784,21.91,3.48,-8.91,1785112372470.1528
-0.459,-0.798,-0.609,34.67,0.52,-7.23,1785112372470.557
-0.418,-0.657,-0.744,57.1,0.61,-2.23,1785112372470.962
-0.374,-0.57,-0.929,73.0,0.76,0.95,1785112372471.3691
-0.33,-0.533,-0.959,67.35,4.79,-3.33,1785112372471.779
-0.316,-0.542,-0.857,44.89,13.52,-9.61,1785112372472.176
-0.308,-0.634,-0.646,22.74,16.3,-10.74,1785112372472.586
-0.41,-0.598,-0.433,16.48,7.48,-6.65,1785112372472.9878
-0.417,-0.51,-0.511,35.19,-7.32,4.73,1785112372473.391
-0.362,-0.433,-0.618,56.03,-17.03,5.58,1785112372473.7979
-0.33,-0.396,-0.6,63.17,-15.56,1.59,1785112372474.236
-0.338,-0.439,-0.611,58.9,-15.99,-1.07,1785112372474.7441
-0.394,-0.566,-0.663,47.52,-15.02,-3.54,1785112372475.1821
-0.447,-0.641,-0.611,30.82,-10.19,-0.52,1785112372475.61
-0.435,-0.669,-0.607,23.35,-10.86,6.01,1785112372476.0251
-0.441,-0.682,-0.625,29.11,-12.12,9.77,1785112372476.432
-0.473,-0.646,-0.672,36.53,-13.09,12.39,1785112372476.819
-0.468,-0.613,-0.638,41.81,-11.69,14.71,1785112372477.1719
-0.452,-0.576,-0.585,46.6,-9.06,10.47,1785112372477.53
-0.424,-0.598,-0.568,51.79,-9.8,12.67,1785112372477.8782
-0.462,-0.624,-0.521,50.02,-10.32,15.23,1785112372478.2268
-0.454,-0.62,-0.634,46.14,-11.54,12.73,1785112372478.602
-0.468,-0.59,-0.649,31.04,-6.87,8.33,1785112372478.958
-0.466,-0.628,-0.615,11.29,-2.47,5.25,1785112372479.298
-0.463,-0.652,-0.568,0.03,1.04,-0.03,1785112372479.6538
-0.422,-0.641,-0.547,-0.95,-0.09,5.01,1785112372480.001
-0.462,-0.621,-0.597,-3.23,-1.8,11.26,1785112372480.35
-0.457,-0.611,-0.617,-4.79,0.43,8.48,1785112372480.684
-0.466,-0.637,-0.604,-6.47,1.86,6.38,1785112372481.06
-0.482,-0.662,-0.593,-2.38,1.98,5.55,1785112372481.441
-0.481,-0.675,-0.558,7.26,1.77,5.8,1785112372481.7852
-0.478,-0.669,-0.538,18.8,1.92,7.05,1785112372482.1318
-0.474,-0.664,-0.595,26.89,2.72,6.99,1785112372482.476
-0.477,-0.693,-0.58,27.77,3.54,5.25,1785112372482.817
-0.484,-0.709,-0.556,25.09,4.67,4.49,1785112372483.1511
-0.474,-0.7,-0.519,19.26,7.26,3.69,1785112372483.511
-0.475,-0.683,-0.512,10.71,10.22,1.71,1785112372483.861
-0.473,-0.68,-0.51,2.26,13.58,-1.77,1785112372484.194
-0.477,-0.686,-0.502,-3.42,15.47,-6.29,1785112372484.546
-0.479,-0.676,-0.499,-7.97,17.98,-9.06,1785112372484.859
-0.482,-0.662,-0.456,-12.54,20.45,-10.13,1785112372485.1738
-0.488,-0.643,-0.449,-14.5,19.65,-12.45,1785112372485.495
-0.491,-0.656,-0.654,-17.64,18.1,-20.45,1785112372485.8088
-0.532,-0.723,-0.688,-27.13,20.39,-27.74,1785112372486.145
-0.536,-0.775,-0.618,-35.95,21.18,-24.14,1785112372486.448
-0.522,-0.786,-0.59,-34.18,21.03,-17.52,1785112372486.756
-0.512,-0.756,-0.583,-28.6,20.97,-13.73,1785112372487.063
-0.498,-0.717,-0.545,-26.18,22.25,-12.42,1785112372487.368
-0.487,-0.682,-0.513,-28.11,21.24,-11.9,1785112372487.67
-0.478,-0.678,-0.527,-28.17,17.58,-14.19,1785112372487.9758
-0.511,-0.701,-0.642,-26.55,15.5,-22.37,1785112372488.29
-0.538,-0.724,-0.62,-32.84,14.13,-26.64,1785112372488.602
-0.515,-0.711,-0.541,-37.72,11.96,-23.01,1785112372488.926
-0.491,-0.647,-0.504,-35.25,9.55,-19.87,1785112372489.2422
-0.466,-0.581,-0.489,-29.88,7.26,-21.76,1785112372489.554
-0.456,-0.54,-0.475,-27.1,5.37,-25.48,1785112372489.873
-0.459,-0.523,-0.489,-23.99,3.23,-27.41,1785112372490.1829
-0.443,-0.51,-0.516,-19.04,1.16,-28.47,1785112372490.499
-0.411,-0.493,-0.525,-16.3,-0.06,-28.17,1785112372490.789
-0.389,-0.487,-0.597,-15.05,-1.4,-29.08,1785112372491.067
-0.41,-0.544,-0.665,-18.46,-0.43,-31.92,1785112372491.3542
-0.413,-0.615,-0.591,-24.14,0.89,-28.44,1785112372491.6401
-0.388,-0.651,-0.584,-18.28,1.28,-21.7,1785112372491.9272
-0.382,-0.633,-0.571,-8.64,0.46,-15.99,1785112372492.2021
-0.379,-0.601,-0.517,1.89,0.12,-11.54,1785112372492.4932
-0.376,-0.542,-0.459,13.06,-0.7,-8.06,1785112372492.78
-0.378,-0.496,-0.495,23.41,-4.15,-2.99,1785112372493.082
-0.339,-0.481,-0.598,28.57,-4.97,1.65,1785112372493.385
-0.33,-0.452,-0.644,22.06,-2.69,3.88,1785112372493.685
